日期,联赛,主队,客队,大球初盘赔率,大小球初盘,小球初盘赔率,大球终盘赔率,大小球终盘,小球终盘赔率,初盘主队让球赔率,初盘亚盘,初盘客队让球赔率,终盘主队让球赔率,终盘亚盘,终盘客队让球赔率,主队全场进球数,客队全场进球数,主队半场进球数,客队半场进球数,主队ELO评分,客队ELO评分
2024/10/2 20:00,A414,丽贝卡学院U19,阿拉木图凯拉特U19,0.77,2.75,0.99,0.77,2.75,0.99,0.95,-0.75,0.81,1.06,-1,0.7,1,4,0,2,1485,1515
2024/10/2 20:00,A414,顿涅茨克矿工U19,阿特兰大U19,0.8,2.75,0.96,0.85,3.25,0.91,0.83,-0.5,0.93,0.79,0,0.97,0,3,0,2,1485,1515
2024/10/2 20:00,A414,萨格勒布迪纳摩U19,摩纳哥U19,0.9,3.25,0.86,0.87,3.25,0.89,0.97,-0.25,0.79,0.99,-0.5,0.77,1,0,0,0,1515,1485
2024/10/2 20:00,A251,北干巴鲁,德扬FC,0.94,2.5,0.76,0.95,2.25,0.85,0.74,1,0.96,1.07,1,0.75,2,0,1,0,1515,1485
2024/10/2 20:00,A411,南定,曼谷联合队,0.79,2.75,1.01,0.98,2.75,0.82,0.81,0,1.01,0.74,0,1.08,0,0,0,0,1500,1500
2024/10/2 20:20,A109,切沃,威雷斯,1,2.25,0.8,0.71,2.25,1.09,0.85,0,0.97,0.75,0.25,1.07,2,5,0,2,1485,1515
2024/10/2 21:00,A198,哥罗纳二队,斯亚卡,0.81,2.75,0.95,1.2,2.75,0.63,0.86,0,0.9,1.07,0,0.75,1,3,1,2,1485,1515
2024/10/2 21:00,A192,伊巴罗扎伊,格瑞巴吉,0.92,2.25,0.78,0.92,2.25,0.78,0.99,0.25,0.71,0.7,0.25,1,0,1,0,0,1485,1515
2024/10/2 21:00,A173,基尔B队,云达不莱梅业余队,0.81,3.5,0.99,1.03,3.5,0.79,0.91,0,0.91,0.71,-0.25,1.14,1,3,1,2,1485,1515
2024/10/2 21:00,A109,瓦多,戈扎诺,1.02,2.25,0.78,1.02,2.25,0.78,0.82,0.25,1,0.79,0.75,1.03,2,1,1,1,1515,1485
2024/10/2 21:00,A414,里尔U19,皇家马德里U19,0.89,3,0.87,0.73,3,1.03,0.91,-1.25,0.85,0.78,-1,0.98,2,1,2,0,1515,1485
2024/10/2 21:00,A356,阿拉毕,萨哈布,0.83,2.25,0.87,0.8,2.25,0.9,0.81,0.25,0.89,0.68,0.5,1.02,1,1,0,1,1500,1500
2024/10/2 21:00,A567,西亚美尼亚,休尼克FC,0.88,3,0.88,1.17,3,0.65,0.98,0.5,0.78,1.02,0.5,0.8,2,1,2,1,1515,1485
2024/10/2 21:00,A414,利物浦U19,博洛尼亚U19,0.77,3,0.99,0.76,3.25,1,0.82,1,0.94,0.98,1.25,0.78,2,1,0,0,1515,1485
2024/10/2 21:00,A109,诺瓦罗曼坦,奇索拉,0.84,2.25,0.96,0.99,2.25,0.81,0.92,0,0.9,0.92,0,0.9,3,0,2,0,1515,1485
2024/10/2 21:00,A235,联合防卫队后备队,CA坦波利后备队,0.72,2,0.98,0.72,2,0.98,0.78,0.25,0.92,0.78,0.25,0.92,1,1,0,1,1500,1500
2024/10/2 21:00,A109,USD卡萨特塞,AC克丽玛1908,0.84,2.25,0.96,0.84,2.25,0.96,1,0.5,0.82,1,0.5,0.82,2,0,1,0,1515,1485
2024/10/2 21:00,A109,德尔特霍纳,布拉,0.87,2.25,0.93,0.97,2.25,0.83,0.95,-0.75,0.87,1.13,-0.75,0.7,0,4,0,2,1485,1515
2024/10/2 21:00,A109,宋德瑞奥,奥斯皮塔莱托,1.02,2.5,0.78,1.11,2.5,0.7,0.85,-0.25,0.97,0.85,-0.25,0.97,0,1,0,1,1485,1515
2024/10/2 21:00,A109,查林穆尼,卡拉瓦乔,0.95,2.25,0.85,0.97,2.25,0.83,0.92,0.5,0.9,0.76,0.5,1.06,0,1,0,1,1485,1515
2024/10/2 21:00,A109,保尔格罗诺比斯,ASD因佩里亚,0.9,2.5,0.9,0.95,2.5,0.85,1.02,0.25,0.8,1.11,0.25,0.72,3,2,2,2,1515,1485
2024/10/2 21:00,A109,拉凡格尼斯,基耶利,0.82,2.25,0.98,0.82,2.25,0.98,0.8,1,1.02,0.8,1,1.02,3,2,1,0,1515,1485
2024/10/2 21:00,A109,ASDC马根塔,米兰奴俱乐部,0.97,2.25,0.83,0.97,2.25,0.83,0.85,0,0.97,0.85,0,0.97,2,2,1,1,1500,1500
2024/10/2 21:00,A109,ACSD萨鲁佐,凯雷塞语,0.97,2.25,0.83,0.87,2,0.93,1.01,0,0.81,0.98,0,0.84,2,2,2,1,1500,1500
2024/10/2 21:00,A109,US阿德列斯,特雷维索,0.95,2.25,0.85,0.7,2.25,1.11,1.02,0,0.8,0.7,0,1.13,3,0,1,0,1515,1485
2024/10/2 21:00,A109,AC埃斯特,布鲁萨波特,0.87,2.25,0.93,0.87,2.25,0.93,1.05,0,0.77,1.05,0,0.77,2,1,0,0,1515,1485
2024/10/2 21:00,A109,USD卡斯特兰泽,马扎鲁,1.04,2.25,0.76,0.97,2.25,0.83,0.97,0.25,0.85,0.97,0.25,0.85,0,4,0,0,1485,1515
2024/10/2 21:15,A416,希姆基,罗斯托夫,0.86,2.5,0.94,1.05,2.5,0.75,1.02,-0.25,0.8,0.89,-0.25,0.93,2,2,0,1,1500,1500
2024/10/2 21:30,A142,班尼卡莱奥塔,克拉斯诺,0.88,2.5,0.92,0.82,2.75,0.98,0.78,1,1.04,0.75,1,1.07,3,0,1,0,1515,1485
2024/10/2 21:30,A347,卡斯科夫辛,泰拿华斯巴达,0.89,4,0.87,0.9,4,0.9,0.85,-3.25,0.91,1,-3.25,0.82,1,7,0,6,1485,1515
2024/10/2 22:00,A39,耶泽洛,博凯列,0.82,2,0.88,0.82,2,0.88,0.95,0,0.75,1,0,0.7,0,0,0,0,1500,1500
2024/10/2 22:00,A39,欧特拉特,莫纳尔,0.73,2,0.97,0.79,2,0.91,0.86,0,0.84,0.71,-0.25,0.99,1,2,1,0,1485,1515
2024/10/2 22:00,A39,耶汀斯特沃BP,蒂瓦特阿森纳,0.97,2.25,0.73,0.97,2.25,0.73,0.79,0,0.91,0.79,0,0.91,3,2,3,1,1515,1485
2024/10/2 22:00,A411,金色世纪,哈尔迪亚,0.85,2.75,0.95,0.84,2.5,0.96,0.87,0.25,0.95,1.02,-0.25,0.8,0,1,0,1,1485,1515
2024/10/2 22:00,A411,纳萨夫,迪拜青年国民,0.98,2.75,0.82,1.11,2.5,0.7,0.94,0,0.88,0.75,0,1.07,2,1,0,1,1515,1485
2024/10/2 22:00,A333,奥林莫斯B队,奥帕瓦,0.81,2.75,0.99,1.07,2.5,0.75,0.8,0.25,1.02,0.92,0,0.92,0,0,0,0,1500,1500
2024/10/2 22:00,A333,塔波斯科,渥恩斯多夫,0.81,2.5,0.99,0.77,2.5,1.05,0.9,0.5,0.92,0.87,0.5,0.97,2,0,1,0,1515,1485
2024/10/2 22:00,A333,济斯科夫,奥斯泰华B队,0.79,3,1.01,1.07,3,0.75,0.79,0.75,1.03,0.99,0.75,0.85,0,1,0,1,1485,1515
2024/10/2 22:00,A333,维斯克,治鲁迪,0.9,2.5,0.9,1.11,2.5,0.72,0.97,0.25,0.85,0.9,0.25,0.94,0,3,0,2,1485,1515
2024/10/2 22:00,A333,利森,布拉格斯巴达B队,0.9,2.5,0.9,0.97,2.5,0.85,0.85,0.25,0.97,0.8,0.5,1.04,2,2,2,0,1500,1500
2024/10/2 22:00,A301,荷路比纳,布兰斯科,0.94,3,0.82,1.08,3,0.72,0.8,0.25,0.96,1.12,0.25,0.71,1,2,1,0,1485,1515
2024/10/2 22:00,A411,拉夫沙安,威柯拉,0.92,2.5,0.88,1.11,2.5,0.7,0.92,-0.5,0.9,1.13,-0.75,0.7,0,1,0,1,1485,1515
2024/10/2 22:00,A421,多马日利采,亚布洛内茨,0.98,3.25,0.82,0.83,3.25,0.93,0.94,-1.5,0.88,1.06,-1.5,0.7,0,2,0,1,1485,1515
2024/10/2 22:00,A334,费伦斯华路士女足,维多利亚女足,0.85,4,0.91,0.87,4,0.93,0.86,3.25,0.9,0.89,3.25,0.93,10,0,4,0,1515,1485
2024/10/2 22:00,A414,莱比锡红牛U19,尤文图斯U19,0.96,3,0.8,0.84,3,0.92,0.8,0,0.96,0.77,-0.25,0.99,0,3,0,1,1485,1515
2024/10/2 22:00,A414,格拉茨U19,布鲁日U19,0.78,2.75,0.98,0.68,3,1.08,0.78,-0.5,0.98,0.85,-0.5,0.91,1,1,1,0,1500,1500
2024/10/2 22:00,A414,本菲卡U19,马德里体育会U19,0.96,2.75,0.8,0.84,2.75,0.92,0.95,0.75,0.81,0.87,0.5,0.89,2,2,2,2,1500,1500
2024/10/2 22:00,A37,孟买城,邦加罗尔,0.83,2.5,0.97,0.88,2.5,0.98,0.99,0.75,0.83,0.86,0.5,1.03,0,0,0,0,1500,1500
2024/10/2 22:00,A198,乌尼亚,达布热格,0.78,2.5,0.98,1.11,2.5,0.7,0.81,0.5,0.95,1.03,0.5,0.79,1,1,1,0,1500,1500
2024/10/2 22:00,A235,卡米尼罗斯后备队,玛伦后备队,0.74,2,0.96,0.74,2,0.96,0.75,-0.5,0.95,0.75,-0.5,0.95,0,1,0,1,1485,1515
2024/10/2 22:00,A109,ASD范福拉,AC维加西奥,1.04,2.25,0.76,1.02,2.25,0.78,1.05,0.25,0.77,0.85,0,0.97,1,0,0,0,1515,1485
2024/10/2 22:00,A109,西斯特拉诺,ACD坎波达尔,1.02,2.5,0.78,1.02,2.5,0.78,0.88,-0.5,0.94,0.66,-0.5,1.19,1,2,0,1,1485,1515
2024/10/2 22:00,A109,卡列皮纳,ASD布莱恩利格纳诺,0.97,2.25,0.83,0.97,2.25,0.83,0.9,0.25,0.92,0.9,0.25,0.92,1,2,0,1,1485,1515
2024/10/2 22:00,A424,维薛拿U23,维塞乌U23,0.8,2.5,0.96,0.77,2.5,1.03,0.94,0.5,0.82,0.95,0.5,0.87,2,1,0,0,1515,1485
2024/10/2 22:00,A424,吉维森特U23,里奥阿维U23,0.95,3,0.81,1.01,3,0.79,0.88,0.75,0.88,0.92,0.5,0.9,1,1,0,0,1500,1500
2024/10/2 22:00,A424,雷克斯欧斯U23,法玛利考U23,0.86,2.5,0.9,0.68,2.5,1.13,0.91,-0.5,0.85,1.05,-0.5,0.77,0,3,0,2,1485,1515
2024/10/2 22:00,A290,维拉维登斯女足,布拉加女足,0.75,4,0.95,0.8,4,0.9,0.86,-3.5,0.84,0.86,-3.5,0.84,0,7,0,6,1485,1515
2024/10/2 22:00,A393,斯拉斯克女足,奥尔什丁女足,0.86,4.25,0.84,0.85,4,0.85,0.9,3,0.8,0.92,2.75,0.78,5,0,2,0,1515,1485
2024/10/2 22:15,A232,普罗格雷索后备队,乌拉圭民族后备队,0.94,2.5,0.82,0.96,2.5,0.84,0.87,-0.25,0.89,0.9,-0.25,0.92,0,1,0,0,1485,1515
2024/10/2 22:30,A409,伊斯坦布尔巴萨克塞尔,维也纳快速,0.95,2.5,0.85,0.86,2.5,1.01,0.8,0.25,1.02,0.84,0,1.05,1,2,1,1,1485,1515
2024/10/2 22:30,A409,吉马良斯,佩利根,0.96,2.75,0.84,1.04,3,0.83,0.8,1,1.02,0.83,1.5,1.06,3,1,2,0,1515,1485
2024/10/2 23:00,A109,格鲁阿罗,APDC猎物,0.84,2.25,0.96,0.84,2.25,0.96,0.83,0.5,0.99,1.08,0.5,0.74,2,1,0,1,1515,1485
2024/10/2 23:00,A288,班德尔,射击之星,0.95,1.75,0.75,0.86,1.75,0.84,0.87,0.25,0.83,0.72,0.5,0.98,1,0,0,0,1515,1485
2024/10/2 23:00,A288,安耶巴,阿克瓦联,0.84,2.25,0.86,0.92,2,0.78,0.77,1,0.93,0.77,1,0.93,1,0,0,0,1515,1485
2024/10/2 23:00,A567,艾拉华特,卡潘宝山,0.98,3.25,0.78,0.8,3,0.96,0.9,1.75,0.86,0.8,1.75,0.96,1,1,0,1,1500,1500
2024/10/2 23:00,A243,特内里费基金会女足,赫塔菲女足,0.79,2.5,0.97,0.79,2.5,0.97,0.88,-0.75,0.88,0.75,-0.5,1.01,1,0,0,0,1515,1485
2024/10/2 23:00,A528,汉卡女足,PK-35 RY女足,0.81,2.75,0.89,0.73,2.75,0.97,0.9,0.75,0.8,0.92,0.75,0.78,0,1,0,1,1485,1515
2024/10/2 23:00,A132,塔林利瓦迪亚,纳尔瓦,0.81,3,0.99,0.85,3,0.95,0.9,1.75,0.92,0.95,1.75,0.87,0,0,0,0,1500,1500
2024/10/2 23:00,A14,DHJ哈斯沙尼亚,拉巴特皇家武装,0.82,2.25,0.98,1.03,2.5,0.77,0.95,-0.75,0.87,0.91,-1,0.91,1,0,1,0,1515,1485
2024/10/2 23:00,A376,奥达里加,图库姆斯,0.79,3,1.01,0.87,3.25,0.95,0.86,1.5,0.96,0.77,1.75,1.07,1,1,0,0,1500,1500
2024/10/2 23:00,A180,康士坦丁,莫斯塔加,0.8,2.25,1,0.97,2,0.83,0.8,1,1.02,1.07,0.75,0.75,0,0,0,0,1500,1500
2024/10/2 23:00,A180,汉舍莱,贝鲁扎达,0.82,2,0.98,1.05,2,0.75,0.8,-0.25,1.02,0.61,-0.25,1.26,0,0,0,0,1500,1500
2024/10/2 23:30,A287,马希高,辛方伊,0.87,2.25,0.93,0.87,2.25,0.93,0.76,-0.25,1.06,0.76,-0.25,1.06,0,0,0,0,1500,1500
2024/10/2 23:30,A243,科尔多瓦女足,卡些连奴女足,0.83,2.75,0.93,0.94,2.75,0.82,0.99,-1,0.77,1.19,-1,0.6,0,4,0,2,1485,1515
2024/10/3 0:00,A416,苏维埃之翼,马哈奇卡拉,0.82,2.25,0.98,0.89,2,0.91,0.82,0.25,1,0.89,0.25,0.93,3,3,3,0,1500,1500
2024/10/3 0:00,A416,莫斯科迪纳摩,莫斯科斯巴达,0.96,3,0.84,0.97,2.75,0.83,0.78,-0.25,1.04,1,-0.25,0.82,2,3,2,1,1485,1515
2024/10/3 0:00,A419,奥林比克斯尼克西亚,阿诺索西斯,0.81,2.5,0.99,0.83,2.5,0.97,0.85,-1.25,0.97,1.02,-1,0.8,1,4,0,0,1485,1515
2024/10/3 0:00,A419,萨拉米斯,卡托克匹亚斯,0.85,3,0.95,0.85,2.75,0.95,0.83,1.5,0.99,1.02,1.25,0.8,1,0,1,0,1515,1485
2024/10/3 0:00,A419,阿奇纳,扎卡基乌,0.8,3.25,1,0.95,4.25,0.85,0.97,1.75,0.85,0.89,1.75,0.93,3,1,1,1,1515,1485
2024/10/3 0:00,A21,奥波莱,萨尼克,0.92,2.5,0.88,0.97,2.25,0.85,1.04,0.25,0.78,1.06,0.25,0.78,1,1,1,0,1500,1500
2024/10/3 0:00,A333,维拉斯姆,布拉格斯拉维亚B队,0.81,2.75,0.99,0.78,3,1.04,0.85,0.5,0.97,1.23,0.25,0.65,2,2,1,2,1500,1500
2024/10/3 0:00,A333,普罗斯捷约夫,布尔诺,0.99,2.5,0.81,0.82,2.75,1,0.97,0.25,0.85,0.99,0.25,0.85,3,1,0,0,1515,1485
2024/10/3 0:00,A192,吉斯科普,伊高洛,0.95,2.5,0.75,0.95,2.5,0.75,0.85,0.25,0.85,0.85,0.25,0.85,1,1,1,0,1500,1500
2024/10/3 0:00,A31,东里法,拿杰玛,1,2.75,0.8,0.91,2.75,0.95,0.92,0.5,0.9,0.96,0.25,0.92,2,4,1,2,1485,1515
2024/10/3 0:00,A411,活赛恩,阿尔科威特,0.83,2.5,0.97,0.98,2.5,0.82,1,0.25,0.82,0.94,0,0.88,2,1,1,1,1515,1485
2024/10/3 0:00,A22,咸仑斯巴坦,希伯尼安斯,0.87,2.5,0.83,0.93,2.5,0.77,0.72,0.75,0.98,0.9,0.75,0.8,0,2,0,1,1485,1515
2024/10/3 0:00,A39,德锡,尼卡斯克,0.74,2,0.96,0.97,2.25,0.73,0.88,0.5,0.82,0.9,0.5,0.8,0,0,0,0,1500,1500
2024/10/3 0:00,A414,萨拉热窝U19,布雷拉斯特鲁米察U19,0.78,2.75,0.98,0.8,2.75,0.96,0.89,1,0.87,0.92,0.75,0.84,2,0,0,0,1515,1485
2024/10/3 0:00,A192,KOM朴高利卡,鲁达,0.97,2.25,0.73,0.97,2.25,0.73,0.76,-1.5,0.94,0.76,-1.5,0.94,1,0,1,0,1515,1485
2024/10/3 0:00,A192,达尼洛夫格勒,马拉多特DG,0.85,2.25,0.85,1.05,2.25,0.65,0.82,-1.25,0.88,0.62,-1.25,1.08,0,3,0,1,1485,1515
2024/10/3 0:00,A31,麦纳麦,艾阿利,0.9,2.5,0.96,1.04,2.5,0.82,1.05,0.25,0.83,1.17,0.25,0.73,2,2,0,0,1500,1500
2024/10/3 0:10,A109,AC帕拉索洛,US弗格尔,0.94,2.25,0.86,0.94,2.25,0.86,0.97,0.75,0.85,0.96,0.75,0.86,2,1,1,0,1515,1485
2024/10/3 0:10,A235,阿马格罗后备队,皮科将军镇后备队,0.77,2,0.93,0.77,2,0.93,0.78,-0.5,0.92,0.78,-0.5,0.92,1,2,1,1,1485,1515
2024/10/3 0:30,A145,SV多瑙,斯洛HAC,0.94,3.75,0.82,0.88,3.75,0.92,0.92,0.75,0.84,0.66,1,1.19,3,1,1,0,1515,1485
2024/10/3 0:30,A400,鲁赛尔城,库拉提尔特,0.94,2.5,0.76,0.9,2.25,0.86,0.73,-0.5,0.97,0.75,-0.5,1.01,0,1,0,0,1485,1515
2024/10/3 0:30,A400,赛利亚,艾马希亚,0.84,2.75,0.86,0.74,3,1.02,0.98,0,0.72,0.98,0,0.78,2,1,0,0,1515,1485
2024/10/3 0:30,A142,米亚瓦斯巴达,福马,0.84,2.5,0.96,0.75,2.75,1.05,0.96,1,0.86,0.75,1.25,1.07,3,2,2,1,1515,1485
2024/10/3 0:30,A479,IK多特,赫根,0.77,4.25,0.93,0.83,4.5,0.97,0.8,-3.5,0.9,1.11,-3.5,0.72,1,2,0,1,1485,1515
2024/10/3 0:45,A413,赫罗纳,费耶诺德,0.79,2.75,1.01,0.9,2.75,0.99,0.98,0.5,0.84,0.91,0.5,0.98,2,3,1,2,1485,1515
2024/10/3 0:45,A413,顿涅茨克矿工,亚特兰大,0.9,2.75,0.9,1.06,2.75,0.83,0.85,-0.75,0.97,0.93,-1,0.96,0,3,0,2,1485,1515
2024/10/3 1:00,A308,凯泽斯劳滕青年队,斯科布伦茨,0.79,3.5,0.91,0.87,3.5,0.83,0.76,0.75,0.94,0.6,1,1.11,2,2,0,1,1500,1500
2024/10/3 1:00,A410,哈维德夫,科灵,0.93,2.5,0.87,1.07,2.25,0.73,0.96,0.25,0.86,0.97,0.25,0.85,1,1,0,0,1500,1500
2024/10/3 1:00,A462,斯凯尔涅维采,莫托路宾,0.85,2.75,0.91,0.91,2.75,0.89,0.96,-1.25,0.8,1.02,-1.25,0.8,1,1,1,0,1500,1500
2024/10/3 1:00,A385,瓦勒伦加,莫达伦,0.89,3.5,0.91,0.98,3.5,0.86,0.81,1.75,1.01,1.01,1.75,0.85,4,2,3,0,1515,1485
2024/10/3 1:00,A385,利云格尔,斯塔贝克,0.85,3.25,0.95,1.2,3.5,0.67,0.91,0,0.91,0.96,0,0.9,1,2,0,1,1485,1515
2024/10/3 1:00,A385,利恩,埃格尔森德,0.83,3.25,0.97,0.94,3.5,0.9,0.87,0.75,0.95,0.77,0.75,1.09,2,1,0,1,1515,1485
2024/10/3 1:00,A385,诺霍斯,桑德尼斯,0.85,3,0.95,1.09,3,0.75,1.03,1,0.79,0.87,1.25,0.99,1,1,1,1,1500,1500
2024/10/3 1:00,A82,沃伊沃迪纳,诺维帕扎尔,0.84,2.75,0.92,0.8,2.75,1,0.82,1,0.94,0.94,1.25,0.88,0,1,0,1,1485,1515
2024/10/3 1:00,A14,拉加竞技,FUS拉巴特,1,2.25,0.76,1.03,2,0.77,0.88,0.5,0.88,0.85,0.5,0.97,1,0,0,0,1515,1485
2024/10/3 1:00,A415,埃斯基尔图纳女足,诺科平女足,0.94,3.5,0.82,1.06,3.25,0.74,0.84,-2.5,0.92,0.82,-2.25,1,1,2,0,2,1485,1515
2024/10/3 1:00,A535,AGF女足,欧登塞女足,0.93,3,0.77,0.96,3,0.74,0.78,-1.25,0.92,0.78,-1.25,0.92,2,1,1,0,1515,1485
2024/10/3 1:00,A308,梅兹特海姆,奥尔斯马赫,0.88,3.5,0.82,0.88,3.5,0.82,0.83,-0.25,0.87,0.7,-0.25,1,2,1,2,0,1515,1485
2024/10/3 1:00,A308,恩格尔斯,卡帕楚,0.79,3.5,0.91,0.79,3.5,0.91,0.8,0.5,0.9,0.75,0.5,0.95,2,2,0,2,1500,1500
2024/10/3 1:00,A150,波格尼尔德空U19,HB拖锡云U19,0.9,3.25,0.86,0.98,3.25,0.78,0.95,0.75,0.81,0.96,0.75,0.8,3,0,2,0,1515,1485
2024/10/3 1:00,A35,嘉沃伊万基卡,塞门德里亚1924,0.82,2,0.94,1.11,2,0.7,0.9,0.75,0.86,1.02,0.75,0.8,2,0,2,0,1515,1485
2024/10/3 1:00,A354,拉斯洛查斯,普尔托兰诺,1.02,2.25,0.78,1.12,2.25,0.65,0.85,0.25,0.97,0.82,0.25,0.94,0,0,0,0,1500,1500
2024/10/3 1:00,A354,艾斯马度华,UCAM穆西亚,0.92,2.25,0.88,0.98,2.25,0.78,0.79,-0.5,1.03,0.62,0,1.16,1,1,1,0,1500,1500
2024/10/3 1:00,A414,瓦莱塔U19,汉卡U19,0.9,3.25,0.86,0.94,3.25,0.82,0.9,-1.25,0.86,0.92,-1.25,0.84,3,2,0,1,1515,1485
2024/10/3 1:00,A414,布杜康斯特U19,第比利斯迪纳摩U19,0.77,3,0.99,0.72,3,1.04,0.98,0.25,0.78,0.74,0.25,1.02,4,1,2,1,1515,1485
2024/10/3 1:00,A124,爱尔福特红白,巴贝斯堡,0.9,2.75,0.9,0.82,2.75,1,0.78,0,1.04,0.7,0,1.16,1,1,0,1,1500,1500
2024/10/3 1:00,A114,舒云霍特,纽伦堡青年队,0.82,3.25,0.98,0.81,3,0.89,0.81,0.75,1.01,0.84,0.75,0.86,4,1,2,0,1515,1485
2024/10/3 1:00,A114,伊勒迪森,布格豪森,0.99,3,0.81,0.97,2.5,0.85,0.9,1,0.92,1.01,0.5,0.83,1,2,0,1,1485,1515
2024/10/3 1:00,A285,奥马哈,斯波坎速度,0.9,2.75,0.9,0.72,2.75,1.08,1.04,1,0.78,0.89,1,0.93,4,0,1,0,1515,1485
2024/10/3 1:00,A66,希卡拉尔,乌帕拉,0.76,2.75,1,0.92,3,0.88,0.78,1.5,0.98,1.13,1.75,0.7,2,1,1,1,1515,1485
2024/10/3 1:00,A66,国际圣卡洛斯,圣卡洛斯FC,0.86,3,0.94,0.85,3.5,0.95,0.8,1.75,1.02,0.86,1.75,0.96,2,3,1,1,1485,1515
2024/10/3 1:00,A235,查卡里塔青年后备队,新芝加哥后备队,0.95,2,0.75,0.95,2,0.75,0.95,0.25,0.75,0.92,0.25,0.78,0,0,0,0,1500,1500
2024/10/3 1:00,A308,TSV科恩,DJK阿默,0.91,3,0.79,0.91,3,0.79,0.77,0.5,0.93,0.77,0.5,0.93,0,3,0,2,1485,1515
2024/10/3 1:00,A235,特里斯顿后备队,基尔梅斯后备队,0.9,2.25,0.8,0.9,2.25,0.8,0.8,-0.25,0.9,0.8,-0.25,0.9,0,1,0,0,1485,1515
2024/10/3 1:30,A308,皮尔马森斯,贡森海姆,0.78,3.25,0.92,0.96,3.25,0.74,0.9,1,0.8,0.96,1,0.74,5,0,3,0,1515,1485
2024/10/3 1:30,A308,SV索尼克斯,巴姆堡格,0.82,3.75,0.88,0.72,3.75,0.98,0.78,1.25,0.92,0.8,1.5,0.9,8,1,4,1,1515,1485
2024/10/3 1:30,A308,肖特缅恩斯,FV戴芬,0.89,4.5,0.81,0.82,4.5,0.88,0.82,2,0.88,0.6,2,1.11,2,0,1,0,1515,1485
2024/10/3 1:30,A173,德罗特尔森,托斯布劳韦斯洛恩,0.88,2.75,0.92,1.02,2.75,0.8,0.84,0.75,0.98,1.16,0.75,0.7,2,0,2,0,1515,1485
2024/10/3 1:30,A72,塔拉佐纳,皇家联邦,1.01,2,0.79,1.08,2,0.72,1.07,0,0.75,0.94,0,0.88,0,0,0,0,1500,1500
2024/10/3 1:30,A308,航林SC,SV梅彭II队,0.87,3.25,0.83,0.87,3.25,0.83,0.78,0.75,0.92,0.78,0.75,0.92,5,2,4,1,1515,1485
2024/10/3 1:45,A173,艾默当踢球者,SV不莱梅,1.01,3.25,0.81,1.01,3.25,0.81,1.03,1.25,0.81,0.98,1.25,0.86,3,1,1,1,1515,1485
2024/10/3 2:00,A180,SM阿尔及尔,比斯克拉,0.8,2.25,1,0.81,2.25,0.99,0.82,1,1,0.81,1.25,1.01,2,1,0,0,1515,1485
2024/10/3 2:00,A123,伯明翰城女足,白礼顿女足,0.96,3,0.74,0.86,2.75,0.84,0.92,-1,0.78,0.77,-1.25,0.93,0,3,0,0,1485,1515
2024/10/3 2:00,A123,西汉姆联女足,朴茨茅夫女足,0.77,4.25,0.93,0.97,4.25,0.73,0.78,3.5,0.92,0.89,3.5,0.81,6,1,2,1,1515,1485
2024/10/3 2:00,A123,莱切斯特城女足,布里斯托学院女足,0.92,3.5,0.78,0.95,3.25,0.75,0.76,1.5,0.94,0.92,1.5,0.78,1,1,0,0,1500,1500
2024/10/3 2:00,A123,纽卡斯尔联女足,埃弗顿女足,0.93,3.25,0.77,0.93,3.25,0.77,0.84,-1,0.86,0.75,-1.25,0.95,1,1,1,0,1500,1500
2024/10/3 2:00,A123,布莱克本流浪者女足,达勒姆女足,0.77,2.25,0.93,0.77,2.25,0.93,0.93,-0.25,0.77,0.9,-0.75,0.8,1,2,1,0,1485,1515
2024/10/3 2:00,A411,布赖代合作,巴格达空军,0.81,2.5,0.99,1,2.5,0.8,0.83,1.25,0.99,0.84,1,0.98,1,2,0,1,1485,1515
2024/10/3 2:00,A235,BsAs交流会后备,意大利亚诺后备队,0.83,2,0.87,0.83,2,0.87,0.96,0.5,0.74,0.96,0.5,0.74,1,0,0,0,1515,1485
2024/10/3 2:00,A235,罗沙里奥中央后备队,甘拿斯亚LP后备队,1,2.5,0.8,0.97,2.5,0.83,1.04,1.25,0.78,1,1.25,0.82,2,1,1,1,1515,1485
2024/10/3 2:00,A235,拉普拉塔大学生后备队,纽维尔后备队,0.76,1.75,1.04,0.71,1.75,1.09,0.95,0.25,0.87,0.9,0.25,0.92,2,2,2,2,1500,1500
2024/10/3 2:00,A235,菲尼斯竞技后备队,洛斯安第斯后备队,0.93,3,0.77,0.93,3,0.77,0.9,-0.5,0.8,0.9,-0.5,0.8,2,2,1,1,1500,1500
2024/10/3 2:00,A123,曼联女足,利物浦女足,0.93,3,0.77,1.01,3,0.69,0.94,0.75,0.76,1.05,0.75,0.65,2,0,1,0,1515,1485
2024/10/3 2:00,A235,泰格雷后备队,CA塔勒瑞斯后备队,0.76,2,1.04,0.76,2,1.04,0.88,-0.25,0.94,0.88,-0.25,0.94,3,1,2,1,1515,1485
2024/10/3 2:00,A276,西汉姆U21,毕尔巴鄂竞技B队,0.88,3,0.92,0.96,3,0.8,1.02,1.25,0.8,0.88,1,0.88,2,2,0,2,1500,1500
2024/10/3 2:15,A123,查尔顿竞技女足,托特纳姆热刺女足,0.96,3,0.74,1.04,3,0.66,0.8,-1.25,0.9,0.78,-1.25,0.92,1,2,1,1,1485,1515
